type : directed2
s 50 h 32 r 4
counts 1062
9 5.739919
9 5.635081
9 5.635081
8 5.602823
8 5.602823
8 5.602823
8 5.602823
8 5.602823
8 5.602823
8 5.602823
8 5.528226
8 5.514113
8 5.514113
8 5.514113
8 5.514113
8 5.514113
8 5.473790
8 5.471774
8 5.471774
8 5.471774
8 5.459677
8 5.459677
8 5.459677
8 5.459677
8 5.459677
8 5.447581
8 5.447581
8 5.447581
8 5.447581
8 5.447581
8 5.447581
8 5.437500
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.473790
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.459677
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
7 5.453629
